2024-08-09 12:25:07 INFO  Keywords:104 - Navigate is called
2024-08-09 12:25:10 INFO  Keywords:130 - InputText is called
2024-08-09 12:25:10 INFO  Keywords:301 - Waiting for webElement...gateway.username
2024-08-09 12:25:10 INFO  Keywords:305 - Element found...gateway.username
2024-08-09 12:25:10 INFO  Keywords:130 - InputText is called
2024-08-09 12:25:10 INFO  Keywords:301 - Waiting for webElement...gateway.password
2024-08-09 12:25:10 INFO  Keywords:305 - Element found...gateway.password
2024-08-09 12:25:10 INFO  Keywords:141 - ClickOnLink is called
2024-08-09 12:25:10 INFO  Keywords:301 - Waiting for webElement...gateway.login
2024-08-09 12:25:10 INFO  Keywords:305 - Element found...gateway.login
2024-08-09 12:25:46 INFO  Keywords:141 - ClickOnLink is called
2024-08-09 12:25:46 INFO  Keywords:301 - Waiting for webElement...postsamldata
2024-08-09 12:25:46 INFO  Keywords:305 - Element found...postsamldata
2024-08-09 12:26:02 INFO  Keywords:141 - ClickOnLink is called
2024-08-09 12:26:02 INFO  Keywords:301 - Waiting for webElement...next
2024-08-09 12:26:02 INFO  Keywords:305 - Element found...next
2024-08-09 12:26:21 INFO  Keywords:301 - Waiting for webElement...policyConfiguration.DeathBenefit
2024-08-09 12:26:21 INFO  Keywords:305 - Element found...policyConfiguration.DeathBenefit
2024-08-09 12:26:21 INFO  Keywords:301 - Waiting for webElement...policyConfiguration.LTCOption
2024-08-09 12:26:21 INFO  Keywords:305 - Element found...policyConfiguration.LTCOption
2024-08-09 12:26:22 INFO  Keywords:301 - Waiting for webElement...policyConfiguration.MonthPercentage
2024-08-09 12:26:22 INFO  Keywords:305 - Element found...policyConfiguration.MonthPercentage
2024-08-09 12:26:22 INFO  Keywords:130 - InputText is called
2024-08-09 12:26:22 INFO  Keywords:301 - Waiting for webElement...policyConfiguration.ABPercentage
2024-08-09 12:26:22 INFO  Keywords:305 - Element found...policyConfiguration.ABPercentage
2024-08-09 12:26:22 INFO  Keywords:301 - Waiting for webElement...policyConfiguration.payors
2024-08-09 12:26:22 INFO  Keywords:305 - Element found...policyConfiguration.payors
2024-08-09 12:26:22 INFO  Keywords:301 - Waiting for webElement...policyConfiguration.purposeofpolicy
2024-08-09 12:26:22 INFO  Keywords:305 - Element found...policyConfiguration.purposeofpolicy
2024-08-09 12:26:23 INFO  Keywords:141 - ClickOnLink is called
