2024-03-18 11:46:35 INFO  Keywords:95 - Navigate is called
2024-03-18 11:46:38 INFO  Keywords:534 - ClearText is called
2024-03-18 11:46:38 INFO  Keywords:289 - Waiting for webElement...gateway.username
2024-03-18 11:46:39 INFO  Keywords:292 - Element found...gateway.username
2024-03-18 11:46:39 INFO  Keywords:538 - 
2024-03-18 11:46:39 INFO  Keywords:123 - InputText is called
2024-03-18 11:46:39 INFO  Keywords:289 - Waiting for webElement...gateway.username
2024-03-18 11:46:39 INFO  Keywords:292 - Element found...gateway.username
2024-03-18 11:46:39 INFO  Keywords:534 - ClearText is called
2024-03-18 11:46:39 INFO  Keywords:289 - Waiting for webElement...gateway.password
2024-03-18 11:46:39 INFO  Keywords:292 - Element found...gateway.password
2024-03-18 11:46:39 INFO  Keywords:538 - 
2024-03-18 11:46:39 INFO  Keywords:123 - InputText is called
2024-03-18 11:46:39 INFO  Keywords:289 - Waiting for webElement...gateway.password
2024-03-18 11:46:39 INFO  Keywords:292 - Element found...gateway.password
2024-03-18 11:46:39 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:46:39 INFO  Keywords:289 - Waiting for webElement...gateway.login
2024-03-18 11:46:39 INFO  Keywords:292 - Element found...gateway.login
2024-03-18 11:47:01 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:47:01 INFO  Keywords:289 - Waiting for webElement...management
2024-03-18 11:47:01 INFO  Keywords:292 - Element found...management
2024-03-18 11:47:01 INFO  Keywords:289 - Waiting for webElement...managementTools
2024-03-18 11:47:01 INFO  Keywords:292 - Element found...managementTools
2024-03-18 11:47:02 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:47:02 INFO  Keywords:289 - Waiting for webElement...feedManagement
2024-03-18 11:47:02 INFO  Keywords:292 - Element found...feedManagement
2024-03-18 11:47:18 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:47:18 INFO  Keywords:289 - Waiting for webElement...Search1Bar
2024-03-18 11:47:18 INFO  Keywords:292 - Element found...Search1Bar
2024-03-18 11:47:35 INFO  Keywords:289 - Waiting for webElement...TrID
2024-03-18 11:47:35 INFO  Keywords:292 - Element found...TrID
2024-03-18 11:47:35 INFO  Keywords:123 - InputText is called
2024-03-18 11:47:35 INFO  Keywords:289 - Waiting for webElement...Search2Bar
2024-03-18 11:47:35 INFO  Keywords:292 - Element found...Search2Bar
2024-03-18 11:47:35 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:47:35 INFO  Keywords:289 - Waiting for webElement...SearchButton3
2024-03-18 11:47:35 INFO  Keywords:292 - Element found...SearchButton3
2024-03-18 11:47:52 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:47:52 INFO  Keywords:289 - Waiting for webElement...transactionSearchmyResult
2024-03-18 11:47:52 INFO  Keywords:292 - Element found...transactionSearchmyResult
2024-03-18 11:48:08 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:48:08 INFO  Keywords:289 - Waiting for webElement...TransXMLButton
2024-03-18 11:48:08 INFO  Keywords:292 - Element found...TransXMLButton
2024-03-18 11:48:24 INFO  Keywords:136 - ClickOnLink is called
2024-03-18 11:48:24 INFO  Keywords:289 - Waiting for webElement...TransResponseXML
2024-03-18 11:48:24 INFO  Keywords:292 - Element found...TransResponseXML
2024-03-18 11:48:25 INFO  Keywords:289 - Waiting for webElement...TransResponseXML
2024-03-18 11:48:25 INFO  Keywords:292 - Element found...TransResponseXML
2024-03-18 11:48:42 INFO  Keywords:289 - Waiting for webElement...WebElement
