2024-07-23 11:37:06 INFO  Keywords:102 - Navigate is called
2024-07-23 11:37:08 INFO  Keywords:128 - InputText is called
2024-07-23 11:37:08 INFO  Keywords:299 - Waiting for webElement...gateway.username
2024-07-23 11:37:08 INFO  Keywords:303 - Element found...gateway.username
2024-07-23 11:37:08 INFO  Keywords:128 - InputText is called
2024-07-23 11:37:08 INFO  Keywords:299 - Waiting for webElement...gateway.password
2024-07-23 11:37:08 INFO  Keywords:303 - Element found...gateway.password
2024-07-23 11:37:08 INFO  Keywords:139 - ClickOnLink is called
2024-07-23 11:37:08 INFO  Keywords:299 - Waiting for webElement...gateway.login
2024-07-23 11:37:08 INFO  Keywords:303 - Element found...gateway.login
2024-07-23 11:37:45 INFO  Keywords:139 - ClickOnLink is called
2024-07-23 11:37:45 INFO  Keywords:299 - Waiting for webElement...postsamldata
2024-07-23 11:37:45 INFO  Keywords:303 - Element found...postsamldata
2024-07-23 11:38:01 INFO  Keywords:139 - ClickOnLink is called
2024-07-23 11:38:01 INFO  Keywords:299 - Waiting for webElement...next
